"x"
"https://eelnoud.valitsus.ee/main/mount/docList/52a562c8-8f58-4adf-979f-1aa71950b7ff?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/87619073-012e-4f6e-8937-f9aaec39152f?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/4fd8210c-9950-4fb4-b861-5da99d2e2047?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/ee2b2493-588d-4535-a3b3-319666b62012?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/1f5d7e94-1f6c-4089-954b-c6a05a494b88?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/6ce14be4-dcc8-4c43-ba2f-72e72fd5305b?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/d3999df4-3f45-4c8e-a1da-373af9aa0c50?activity=2"
"https://eelnoud.valitsus.ee/main/mount/docList/d3999df4-3f45-4c8e-a1da-373af9aa0c50?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/f00fd5ed-cdad-4eb5-8584-360f718ec5f0?activity=3"
"https://eelnoud.valitsus.ee/main/mount/docList/3691482e-fa1e-4041-b434-c72ce2a848ca?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/047dca02-3a24-45f6-acc1-f2aecd264d4d?activity=3"
"https://eelnoud.valitsus.ee/main/mount/docList/9857ebd0-c499-4b99-b023-545fffc52114?activity=2"
"https://eelnoud.valitsus.ee/main/mount/docList/9857ebd0-c499-4b99-b023-545fffc52114?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/a7027f17-fe0c-439c-a2be-8e249cb69c28?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/763e539c-19f9-4846-9358-80c828c4a788?activity=2"
"https://eelnoud.valitsus.ee/main/mount/docList/26398b79-fe16-4b12-94c2-6449021363f6?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/7f3405e2-befd-44de-a1c3-f3c384734843?activity=2"
"https://eelnoud.valitsus.ee/main/mount/docList/7f3405e2-befd-44de-a1c3-f3c384734843?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/f19c182d-7baa-448a-848c-59cc92854fdf?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/da19418f-346b-4632-b28f-c1ddff9ad063?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/b8321d42-e329-4f37-b95c-a41aa92afaab?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/53ee7728-de3a-4a6e-abe1-537f8bad660b?activity=2"
"https://eelnoud.valitsus.ee/main/mount/docList/53ee7728-de3a-4a6e-abe1-537f8bad660b?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/811480ed-57bb-447e-b2df-67d95793865a?activity=2"
"https://eelnoud.valitsus.ee/main/mount/docList/811480ed-57bb-447e-b2df-67d95793865a?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/2df85e38-1ef2-4d23-b1a0-6cfcbb276514?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/0f864b18-261d-4d55-ad6b-b70b58ac0b4d?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/8e3c45ee-e071-4b78-8859-2107a8fa123b?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/266b9b48-5a51-4b23-a772-4d6261be7d30?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/676f8a0e-5c12-4fa8-aef5-9cca328ffc56?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/43f70764-c074-4edf-97df-f04b4ed8cfd8?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/4c43c3cb-9f1a-4357-a25e-6964242ba858?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/749df4f6-3fc3-4a44-8e4c-f10d588c8ab4?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/ae1319f0-8306-41a3-9feb-ff75e6b03fea?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/dd6558ca-8736-4b62-b5e7-3386428df3e5?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/b21c9e04-138b-4663-ba3e-f02b7fc5225c?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/0f7ec180-2440-4b85-9b12-e40d91ebdead?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/fa5b0726-45ea-490e-b904-986085ce5d70?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/ff6d6cd8-6c78-43b2-badd-920b57476032?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/8c38f617-7f28-4a7a-a021-884e7c18d630?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/e34c981e-c546-4369-b14c-80a570e4e60f?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/07b7cdae-c468-44d2-a458-5c05849cea65?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/0fe0ec0f-6f78-45c7-8a3e-fdada2b47fb4?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/0853226f-b73f-48fd-9a38-5e66077ce184?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/f228b6b7-1cbb-4742-b6de-115e8c61b5de?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/7f3ed0e9-ffad-4c7b-9291-900e57fcbf9e?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/554a7800-f7ca-428e-b7d1-ed54265ab7a9?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/aee81188-282b-4b84-890b-ac3959159ec8?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/874a3e4f-ad1b-45b4-b098-ba71f6749964?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/714721ee-e37d-49b2-80b4-62aa97882014?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/16a0e6ae-81c4-4ff7-9d56-c26de2ec4f59?activity=2"
"https://eelnoud.valitsus.ee/main/mount/docList/16a0e6ae-81c4-4ff7-9d56-c26de2ec4f59?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/0332de80-c0a3-4f6e-9ece-8ebcebd0d3cf?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/fdf530e7-cd7c-4503-9f12-846c0d7638f9?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/fb054575-7830-48d7-aeaf-b64e8d8b67ab?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/e6585720-ea07-4feb-b23e-b91d0c40d7d9?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/ae8d83e0-6314-4438-a50e-c2e8123d0107?activity=2"
"https://eelnoud.valitsus.ee/main/mount/docList/d8a3024a-a257-45dd-b90c-303b45c550bd?activity=1"
"https://eelnoud.valitsus.ee/main/mount/docList/0d5c4005-d134-40bc-808b-bdc3cef7ebaf?activity=1"
